file,class,subset
CHN3383_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4027_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1417_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0868_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1543_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3356_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4220_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3482_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1787_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0447_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4348_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1761_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0725_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3624_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3197_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2539_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0790_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1019_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2946_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3469_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3259_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0921_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1268_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4524_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0312_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1426_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4550_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0308_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2149_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4012_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3914_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3138_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3973_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3921_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0419_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3634_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3777_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0996_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4117_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1334_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2314_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2299_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3465_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3971_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0986_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1771_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4519_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1849_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2071_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3569_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1491_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2297_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4092_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4797_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3553_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2081_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2147_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0802_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2354_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1333_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2781_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0042_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0461_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3938_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2696_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3794_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2581_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1749_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0040_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2072_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4309_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1610_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4613_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2402_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0728_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4148_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0595_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4290_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0720_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1743_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1329_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3047_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0129_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0626_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3028_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4094_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3381_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4247_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2699_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1106_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4192_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4798_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4586_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0095_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4072_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2557_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2212_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2259_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3849_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0916_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0120_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3588_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3426_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0591_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0234_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0246_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0758_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3551_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3669_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0064_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1309_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0998_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0345_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3565_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3509_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4277_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0629_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0017_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4251_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0863_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1872_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4380_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1210_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3413_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0710_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1738_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3735_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0090_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4372_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2055_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2551_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3924_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3086_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4545_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0111_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1532_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1638_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0231_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1249_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1686_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1276_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4302_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2050_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1217_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1248_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4433_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1756_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3279_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2325_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3196_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4714_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0235_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1739_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4153_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2753_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2115_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2106_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4775_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2200_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4648_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3254_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4512_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4650_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1091_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0864_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0250_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1452_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2669_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2595_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2606_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1810_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1355_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3232_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4723_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0293_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0539_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1572_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2089_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2331_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3755_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2300_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1596_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1840_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1194_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2705_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3258_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2045_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0203_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4521_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3253_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0489_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0944_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2039_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0997_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4310_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2423_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4719_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1449_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0942_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1733_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4788_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1000_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1716_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2752_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2489_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2698_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2321_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4308_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4327_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3789_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4750_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3374_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4517_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0423_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1617_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0330_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1958_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2279_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2432_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0087_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4151_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2758_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4601_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4033_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3155_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2645_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2840_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1673_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2791_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1560_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2887_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2422_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0049_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2769_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0723_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2293_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4588_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3399_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4181_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1807_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3475_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3307_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3249_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4732_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3463_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3922_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4187_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0058_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4646_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1842_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0086_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3817_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2732_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0018_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0672_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3398_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1976_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1619_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0395_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3732_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4449_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2470_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3495_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4223_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2412_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1630_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4481_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1691_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0294_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3955_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1694_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4647_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4790_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3461_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1783_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1397_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2150_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0547_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3148_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1639_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1847_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0084_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4853_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0114_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1809_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0321_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0617_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2231_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1844_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2021_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4084_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2025_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2319_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3468_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3435_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4463_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1354_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0743_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3207_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0324_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2036_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0335_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1429_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1436_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3690_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3793_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3368_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4051_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0365_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0713_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3555_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2347_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0287_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0104_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3286_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0370_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4332_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1564_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2487_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2264_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1561_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2203_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0336_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3367_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0640_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1313_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0488_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2992_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1881_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4344_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4185_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2585_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1936_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1296_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1993_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3711_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0780_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2040_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3208_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4186_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3560_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4351_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0208_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2405_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4791_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN0420_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3493_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2048_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4511_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3818_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2035_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2037_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3440_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3429_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4246_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1573_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2997_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0076_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3050_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4116_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3166_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN1599_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1033_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3479_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0353_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN4516_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3866_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0549_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN3798_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2561_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1581_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0935_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN4095_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN0010_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1668_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN1357_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2387_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN2767_landcover_v4p1_2018_L8_TIR.png,landcover,validate
CHN3372_landcover_v4p1_2018_L8_TIR.png,landcover,train
CHN2777_landcover_v4p1_2018_L8_TIR.png,landcover,train
