file,class,subset
MGRS-44TNQ_CHN5326-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TNQ_CHN4353-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-44TPM_CHN3577-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-44TPM_CHN6496-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TPM_CHN4550-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TPM_CHN1631-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TPM_CHN5523-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TPM_CHN7469-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TPM_CHN2604-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-44TPM_CHN0658-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TQQ_CHN2730-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TQQ_CHN0784-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-44TQQ_CHN7595-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-44TQQ_CHN1757-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TQQ_CHN6622-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TQQ_CHN5649-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TQQ_CHN4676-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-44TQQ_CHN3703-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TUK_CHN0784-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TUK_CHN2730-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-45TUK_CHN6622-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TUK_CHN4676-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-45TUK_CHN7595-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TUK_CHN3703-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TUK_CHN5649-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TUK_CHN1757-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVG_CHN5228-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVG_CHN6201-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVG_CHN3282-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVG_CHN2309-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVG_CHN4255-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVG_CHN7174-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-45TVG_CHN1336-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVG_CHN0363-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVH_CHN0363-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVH_CHN1336-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVH_CHN2309-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVH_CHN3282-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TVH_CHN4255-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN2311-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN1832-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN4751-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-45TWJ_CHN6697-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-45TWJ_CHN1341-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN5233-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-45TWJ_CHN4257-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-45TWJ_CHN4260-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN0859-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN5230-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN7179-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN1338-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN2314-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN0368-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN6203-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN5724-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN7176-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN3287-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN0365-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN3284-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN3778-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN6206-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN2805-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-45TWJ_CHN7670-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN7173-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN0362-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN1335-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN3450-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN6369-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN4254-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN1504-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN0531-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN2477-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-46TEN_CHN3281-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN4423-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-46TEN_CHN7342-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-46TEN_CHN2308-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN5396-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN5227-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TEN_CHN6200-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TFN_CHN0531-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-46TFN_CHN1504-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-46TFN_CHN7342-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QNG_CHN0280-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QNG_CHN1253-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QNG_CHN2226-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QNG_CHN3199-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QNG_CHN4172-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47QNG_CHN5145-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QNG_CHN6118-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QNG_CHN7091-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QPE_CHN4441-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QPF_CHN0358-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QPF_CHN1331-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QPF_CHN2304-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47QPF_CHN3277-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QPF_CHN4250-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47QPF_CHN5223-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QPF_CHN6196-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QPF_CHN7169-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47QQE_CHN0549-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QQE_CHN1522-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QQE_CHN2495-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QQE_CHN3468-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QQE_CHN4441-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QQE_CHN5414-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47QQE_CHN6387-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47QQE_CHN7360-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RLH_CHN0801-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RLH_CHN1774-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RLH_CHN2747-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RLH_CHN3720-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RLH_CHN4693-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RLH_CHN5666-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RLH_CHN6639-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RLH_CHN7612-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMH_CHN0680-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMH_CHN1653-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMH_CHN2626-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RMH_CHN3194-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RMH_CHN3599-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMH_CHN4167-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RMH_CHN4572-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMH_CHN5140-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMH_CHN5545-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMH_CHN6518-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMH_CHN7491-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RMJ_CHN3196-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMJ_CHN4169-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RMJ_CHN5142-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RNK_CHN0572-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RNK_CHN1545-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RNK_CHN2518-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RNK_CHN3491-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RNK_CHN4464-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RNK_CHN5437-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RNK_CHN6410-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RNK_CHN7383-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN1456-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN0483-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN0831-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN1804-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN2429-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPJ_CHN2777-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN3402-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN3750-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN4375-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN4723-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPJ_CHN5696-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN6321-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN6669-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN7294-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPJ_CHN7642-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN0422-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN0488-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN1395-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN1461-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPK_CHN2368-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN2434-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPK_CHN3341-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPK_CHN3407-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN4314-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN4380-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPK_CHN5287-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPK_CHN5353-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN6260-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN6326-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RPK_CHN7233-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RPK_CHN7299-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQH_CHN0547-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQH_CHN1520-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQH_CHN2493-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQH_CHN3466-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQH_CHN4439-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQH_CHN5412-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQH_CHN6385-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RQH_CHN7358-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN4801-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN4590-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN1259-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RQK_CHN6124-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN3205-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN5774-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN7509-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN5151-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN2855-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN0698-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RQK_CHN7720-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN6536-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN3828-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN0286-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN6747-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN5563-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RQK_CHN2232-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN0909-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RQK_CHN1882-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN1671-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN3617-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN4178-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RQK_CHN2644-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RQK_CHN7097-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN1252-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN1785-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN7379-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN4171-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN4460-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN1878-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN6743-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN7087-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN1923-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN2517-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN1544-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN3202-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN5770-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN1879-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN0568-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN5436-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN5677-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN2222-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN7717-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN6788-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN3731-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN0950-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN3869-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN6117-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN5144-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN5148-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN1541-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN3195-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN3487-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN2225-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN0283-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN0276-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN2896-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN7094-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN3825-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN2851-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN5433-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN4463-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN5815-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN0571-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN1256-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN4842-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN3490-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN5141-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN4704-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN0906-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN0279-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN0812-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN3824-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN2758-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN7623-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN6406-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN6650-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN0905-LC_landcover_v4p1_2020_S2_RGB.png,landcover,validate
MGRS-47RRH_CHN6114-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN4175-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN6409-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN2852-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN7382-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
MGRS-47RRH_CHN7716-LC_landcover_v4p1_2020_S2_RGB.png,landcover,train
