iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
DOM,DOM0001,Dominican Republic,3.0,,,0.0,GERDAU METALDOM,SANTO DOMINGO,Operating,18.437103,-69.945926,PlantFacts,Exact,,,,,,,,,,,,,
ECU,ECU0002,Ecuador,5.0,,220.0,0.0,ANDEC,GUAYAQUIL,Operating,-2.26024,-79.869022,PlantFacts,Exact,,,,,,,,,,,,,
EGY,EGY0001,Egypt,4.0,,2850.0,1.0,AL EZZ STEEL REBARS,"SOKHNA, SUEZ",Operating,29.688676,32.327448,PlantFacts,Exact,4295866291,Ezz Steel Co SAE,1.3,2002.0,http://www.ezzsteel.com/main.asp?pageID=3,2020-07-30,4295866291.0,Ezz Steel Co SAE,,,,,
EGY,EGY0004,Egypt,24.0,4.0,6620.0,1.0,EGYPTIAN IRON & STEEL,HELWAN,Operating,29.7705196,31.307134299999998,PlantFacts,Exact,,,,,,,,,,,,,
EGY,EGY0005,Egypt,4.0,,350.0,0.0,EL MARAKBY STEEL,GIZEH,Operating,29.905173100000003,30.882544899999996,PlantFacts,Exact,,,,,,,,,,,,,
EGY,EGY0006,Egypt,11.0,,3830.0,1.0,SUEZ STEEL CO,"Attaqa Ind. Zone, Suez-City",Operating,29.923196,32.466045,PlantFacts,Exact,,,,,,,,,,,,,
EGY,EGY0007,Egypt,7.0,,200.0,0.0,DELTA STEEL MILL CO,MOSTOROD,Operating,30.118429499999998,31.2812635,PlantFacts,Exact,,,,,,,,,,,,,
EGY,EGY0008,Egypt,7.0,,,0.0,KANDIL STEEL,RAMADAN CITY,Operating,30.187145,31.452111,PlantFacts,Exact,,,,,,,,,,,,,
EGY,EGY0009,Egypt,5.0,,800.0,0.0,AL EZZ STEEL REBARS,SADAT,Operating,30.381627,30.563931,PlantFacts,Exact,4295866291,Ezz Steel Co SAE,1.0,1996.0,http://www.ezzsteel.com/main.asp?pageID=3,2020-07-30,4295866291.0,Ezz Steel Co SAE,,,,,
EGY,EGY0010,Egypt,6.0,,1250.0,1.0,E.A.S.R.CO (BESHAY STEEL),SADAT CITY,Operating,30.391202000000003,30.574572999999997,PlantFacts,Exact,5074202081,Egyptian American Steel Rolling Co,1.2,1998.0,https://www.beshaysteel.com/subsidiaries-and-capacities/,2020-08-04,5040954607.0,Beshay Steel,,,,,
EGY,EGY0011,Egypt,6.0,,140.0,0.0,ARCOSTEEL,SADAT CITY,Operating,30.386260999999998,30.568788,PlantFacts,Exact,,,,,,,,,,,,,
EGY,EGY0012,Egypt,5.0,,3060.0,1.0,E.S.I.S.CO (BESHAY STEEL),SADAT CITY,Operating,30.39371,30.588284,PlantFacts,Exact,5040955029,Egyptian Sponge Iron & Steel Co,2.0,,https://www.beshaysteel.com/subsidiaries-and-capacities/,2020-08-04,5040954607.0,Beshay Steel,,,,,
EGY,EGY0013,Egypt,1.0,,,0.0,INTERN. ST. ROLLING M. (BESHAY STEEL),SADAT CITY,Operating,30.369871999999997,30.550269,PlantFacts,Exact,5074205355,International Steel Rolling Mills Co,0.7,1989.0,https://www.beshaysteel.com/subsidiaries-and-capacities/,2020-08-04,5040954607.0,Beshay Steel,,,,,
EGY,EGY0014,Egypt,21.0,,5320.0,1.0,AL EZZ DIKHEILA,"EL-DIKHEILA, ALEXANDRIA",Operating,31.119601,29.806663,PlantFacts,Exact,4295866291,Ezz Steel Co SAE,3.0,1986.0,http://www.ezzsteel.com/main.asp?pageID=3,2020-07-30,4295866291.0,Ezz Steel Co SAE,,,,,
EGY,EGY0016,Egypt,4.0,,,0.0,GALVA METAL,OBOUR CITY,Operating,30.187463,31.451105,PlantFacts,Exact,,,,,,,,,,,,,
EGY,EGY0022,Egypt,,,,0.0,,,Operating,30.247939000000002,31.740240999999997,http://www.ezzsteel.com/main.asp?pageID=3,Exact,4295866291,Ezz Steel Co SAE,0.5,1993.0,http://www.ezzsteel.com/main.asp?pageID=3,2020-07-30,4295866291.0,Ezz Steel Co SAE,,,,,
SLV,SLV0001,El Salvador,3.0,,140.0,0.0,CORINCA SA de CV,SAN SALVADOR,Operating,13.825315,-89.265449,PlantFacts,Exact,,,,,,,,,,,,,
FIN,FIN0002,Finland,7.0,,,0.0,SSAB EUROPE,HAEMEENLINNA,Operating,60.9713389,24.5332355,PlantFacts,Exact,5038079296,SSAB Europe Oy,,1972.0,https://www.ssab.com/company/about-ssab/our-business/sites-all-over-the-world,2020-03-04,4295889873.0,SSAB AB,,,,,
FIN,FIN0003,Finland,6.0,,360.0,0.0,OY OVAKO AB,IMATRA,Operating,61.149466000000004,28.798773999999998,PlantFacts,Exact,5039192473,Ovako Group AB,,,https://www.ovako.com/en/contact/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,
FIN,FIN0004,Finland,13.0,2.0,5000.0,1.0,SSAB EUROPE ,RAAHE,Operating,64.652975,24.434086999999998,PlantFacts,Exact,5038079296,SSAB Europe Oy,,1960.0,https://www.ssab.com/company/about-ssab/our-business/sites-all-over-the-world,2020-03-04,4295889873.0,SSAB AB,,,,,
FIN,FIN0005,Finland,22.0,,1570.0,1.0,OUTOKUMPU OY,TORNIO,Operating,65.768904,24.182166,PlantFacts,Exact,5037032874,Outokumpu Stainless Oy,,,https://www.outokumpu.com/locations/torniostainless-steel,2020-03-04,4295866315.0,Outokumpu Oyj,,,,,
FIN,FIN0006,Finland,1.0,,,0.0,SSAB EUROPE,KANKAANPÌãÌã,Operating,61.816538,22.387871,PlantFacts,Exact,5038079296,SSAB Europe Oy,,,https://ssabwebsitecdn.azureedge.net/-/media/files/company/investors/annual-reports/2018/ssab_annual_report_2018_en.pdf?m=20190318091218,2020-03-04,4295889873.0,SSAB AB,,,,,
FRA,FRA0001,France,5.0,,25.0,0.0,AUBERT & DUVAL TECPHY,FIRMINY,Operating,45.393547,4.282999,PlantFacts,Exact,4297369942,Aubert & Duval Fortech,,,https://www.aubertduval.com/our-locations/,2020-05-13,4295867525.0,Eramet SA,,,,,
FRA,FRA0002,France,4.0,,720.0,0.0,S A M (RIVA),MONTEREAU,Operating,48.387211,2.981091,PlantFacts,Exact,4297213583,Sam Montereau SAS,,1975.0,https://www.rivagroup.com/en/production_sites/sam_montereau,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
FRA,FRA0004,France,3.0,3.0,1110.0,1.0,SAINT-GOBAIN PAM,PONT-A-MOUSSON,Operating,48.892609,6.054115,PlantFacts,Exact,,,,,,,,,,,,,
FRA,FRA0005,France,3.0,,,0.0,TATA STEEL MAUBEUGE SAS,LOUVROIL,Operating,50.268383,3.958079,PlantFacts,Exact,4296745717,Tata Steel Maubeuge SAS,,,https://www.tatasteeleurope.com/en/about%E2%80%93us/operations,2020-04-08,4295872420.0,Tata Steel Ltd,,,,,
FRA,FRA0006,France,8.0,,,0.0,THYSSENKRUPP ELECTRICAL STEEL UGO,ISBERGUES,Operating,50.624067,2.46952,PlantFacts,Exact,4297471292,Thyssenkrupp Electrical Steel Ugo SAS,,,https://www.thyssenkrupp-steel.com/en/company/locations/thyssenkrupp-electrical-steel-gmbh/,2020-04-08,4295869754.0,Thyssenkrupp AG,,,,,
FRA,FRA0007,France,4.0,,730.0,0.0,VALLOUREC,ST.SAULVE,Operating,50.398171000000005,3.5617120000000004,PlantFacts,Exact,5052540433,British Steel Ltd,,,https://www.ascoval.fr/know-us/ ; https://uk.reuters.com/article/uk-france-ascoval/british-steel-seals-deal-to-buy-ascoval-plant-in-france-idUKKCN1S814V ; https://britishsteel.co.uk/news/jingye-completes-acquisition-of-british-steel/,2020-03-09,5071576433.0,Jingye Group Co Ltd,,,,,Former Vallourec asset sold to British Steel in May 2019. Jingye Group bought British Steel in Mar 2020.
FRA,FRA0008,France,6.0,,,0.0,APERAM STAINLESS EUROPE,ISBERGUES,Operating,50.620868,2.4770937,PlantFacts,Exact,5000020152,Aperam Stainless France SA,,,https://www.aperam.com/france,2020-05-13,5001428593.0,Aperam SA,,,,,
FRA,FRA0009,France,2.0,,,0.0,NLMK COATING SA,SORRAL,Operating,48.58102,7.796473,PlantFacts,Exact,4298162207,NLMK Coating SA,0.52,,https://eu.nlmk.com/en/strip/strasbourg/,2020-04-08,4295887048.0,Novolipetsk Steel PAO,,,,,
FRA,FRA0010,France,1.0,,,0.0,ARCELORMITTAL ATLANTIQUE ,DESVRES,Operating,50.66105,1.840007,PlantFacts,Exact,4298163524,Arcelormittal Atlantique et Lorraine SASU,,,https://flateurope.arcelormittal.com/ourmills/704/desvres,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0011,France,5.0,,800.0,0.0,LAMINES MARCHANDS EUROPEENS,TRITH ST LEGER,Operating,50.3292,3.490913,PlantFacts,Exact,4297020249,Lamines Marchands Europeens SA,,,https://siprostahl.ch/en/steel-producers-afv-beltrame-group/,2020-05-14,5055422112.0,AFV Accaierie Beltrame SpA,,,,,
FRA,FRA0012,France,4.0,,800.0,0.0,S A M (RIVA),NEUVES MAISONS,Operating,48.611482,6.111864,PlantFacts,Exact,,Sam Nueves-Maisons,,1872.0,https://www.rivagroup.com/en/production_sites/sam_neuves_maisons,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
FRA,FRA0013,France,3.0,,550.0,0.0,ITON-SEINE SA (RIVA),BONNIERES-SUR-SEINE,Operating,49.033678,1.561022,PlantFacts,Exact,4298163471,Iton Seine SAS,,1916.0,https://www.rivagroup.com/en/production_sites/iton_seine_bonnieres_sur_seine,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
FRA,FRA0014,France,4.0,,700.0,0.0,ALPA (RIVA),GARGENVILLE,Operating,48.983515000000004,1.76245,PlantFacts,Exact,4297626020,Alpa SAS,,,https://www.rivagroup.com/en/production_sites/alpa_gargenville,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
FRA,FRA0016,France,1.0,,1500.0,1.0,SAINT-GOBAIN PAM,DIEULOUARD,Operating,48.828373,6.077375,PlantFacts,Exact,,,,,,,,,,,,,
FRA,FRA0017,France,5.0,,460.0,0.0,ASCOMETAL,HAGONDANGE,Operating,49.240941,6.153573000000001,PlantFacts,Exact,4297202912,Ascometal SAS,,,https://www.ascometal.com/en/ascometal-au-service-de-vos-performances/outil-industriel/hagondange/,2020-05-13,4297202912.0,Ascometal SAS,,,,,
FRA,FRA0018,France,4.0,,,0.0,ARCELORMITTAL ATLANTIQUE ,MONTATAIRE,Operating,49.249365000000004,2.4472650000000002,PlantFacts,Exact,4298163524,Arcelormittal Atlantique et Lorraine SASU,,,https://flateurope.arcelormittal.com/ourmills/704/montataire,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0019,France,2.0,,,0.0,ARCELORMITTAL GANDRANGE,GANDRANGE,Operating,49.264868,6.126414,PlantFacts,Exact,5057813708,ArcelorMittal Gandrange SA,,,https://barsandrods.arcelormittal.com/mills/gandrange,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0020,France,2.0,,,0.0,ARCELORMITTAL LORRAINE,MOUZON,Operating,49.608383,5.071475,PlantFacts,Exact,4298163524,Arcelormittal Atlantique et Lorraine SASU,,,https://flateurope.arcelormittal.com/ourmills/704/mouzon,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0021,France,1.0,,,0.0,HAYANGE RAIL MILL,HAYANGE,Operating,49.336388,6.050612999999999,PlantFacts,Exact,5000830754,British Steel France Rail SAS,0.36,,https://france-rail-industry.business.site/,2020-05-16,5071576433.0,Jingye Group Co Ltd,,,,,rail
FRA,FRA0023,France,9.0,,,0.0,ARCELORMITTAL PACKAGING,FLORANGE,Operating,49.325295000000004,6.085273,PlantFacts,Exact,4298163524,Arcelormittal Atlantique et Lorraine SASU,,,https://flateurope.arcelormittal.com/ourmills/704/176,2020-04-08,5000030092.0,Arcelormittal SA,,,,,PACKAGING
FRA,FRA0025,France,6.0,,,0.0,ARCELORMITTAL ATLANTIQUE ,MARDYCK,Operating,50.989406,2.286849,PlantFacts,Exact,4298163524,Arcelormittal Atlantique et Lorraine SASU,,,https://flateurope.arcelormittal.com/ourmills/704/mardyck,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0026,France,5.0,,440.0,0.0,ASCOMETAL,DUNKERQUE,Operating,51.054575,2.466351,PlantFacts,Exact,4297202912,Ascometal SAS,,,https://www.ascometal.com/en/ascometal-au-service-de-vos-performances/outil-industriel/les-dunes/,2020-05-13,4297202912.0,Ascometal SAS,,,,,
FRA,FRA0027,France,4.0,,30.0,0.0,AUBERT & DUVAL FORTECH,PAMIERS,Operating,43.116724,1.60467,PlantFacts,Exact,4297369942,Aubert & Duval Fortech,,,https://www.aubertduval.com/our-locations/,2020-05-13,4295867525.0,Eramet SA,,,,,
FRA,FRA0028,France,11.0,2.0,16800.0,1.0,ARCELORMITTAL FOS-SUR-MER,FOS-SUR-MER,Operating,43.434652500000006,4.8845711,PlantFacts,Exact,,ArcelorMittal Fos-sur-Mer,,,https://flateurope.arcelormittal.com/ourmills/704/fos,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0029,France,6.0,,480.0,0.0,ASCOMETAL,FOS-SUR-MER,Operating,43.445263,4.845525,PlantFacts,Exact,4297202912,Ascometal SAS,,,https://www.ascometal.com/en/ascometal-au-service-de-vos-performances/outil-industriel/fos-sur-mer/,2020-05-13,4297202912.0,Ascometal SAS,,,,,
FRA,FRA0030,France,3.0,,1100.0,1.0,CELSA FRANCE,BAYONNE,Operating,43.529548,-1.500397,PlantFacts,Exact,4296807624,Celsa France Sas,,,http://www.celsafrance.com/Contacto.mvc/DondeEstamos,2020-05-13,4298432596.0,Barna Steel SA,,,,,
FRA,FRA0031,France,1.0,,,0.0,ACIERS  DU TARN ,ST.JUERY,Operating,43.952438,2.215672,PlantFacts,Exact,,VOL-Stahl France SAS,,,https://vol-stahl.com/en/ueber-uns.html,2020-05-16,,VOL-Stahl GmbH,,,,,
FRA,FRA0032,France,6.0,,,0.0,ARCELORMITTAL ST. CHELY D' APCHER,SAINT CHELY D' APCHER,Operating,44.795238,3.274179,PlantFacts,Exact,,ArcelorMittal St. Chély d'Apcher,,,https://flateurope.arcelormittal.com/ourmills/704/stchely,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0033,France,3.0,,,0.0,AC.+LAM. DE RIVES,RIVES SUR FURE,Operating,45.360574,5.490697,PlantFacts,Exact,4296246440,Aciéries et Laminoirs de Rives,0.05,,https://www.alr.fr/en/content/contact-us,2020-05-16,4296246440.0,Aciéries et Laminoirs de Rives,,,,,
FRA,FRA0035,France,1.0,,,0.0,PATURLE  ACIERS SA (THEIS),SAINT LAURENT DU PONT,Operating,45.395307,5.7368483,PlantFacts,Exact,4296764622,Paturle Aciers SA,,,http://www.paturle-aciers.fr/,2020-05-16,5046391709.0,Mendritzki Holding GmbH & Co KG,,,,,
FRA,FRA0036,France,3.0,,,0.0,AC. DE BONPERTUIS,BONPERTUIS,Operating,45.39674,5.529043,PlantFacts,Exact,5000969961,Acieries De Bonpertuis,,,https://www.bonpertuis-steel.com/en/node/76,2020-05-16,5000969961.0,Acieries De Bonpertuis,,,,,
FRA,FRA0038,France,4.0,,100.0,0.0,ARCELORMITTAL INDUSTEEL FRANCE,"CHATEAUNEUF,R. DE GIERS",Operating,45.535425,4.636961,PlantFacts,Exact,4298448934,Industeel France SA,,,https://industeel.arcelormittal.com/industeel/where-we-are/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0039,France,8.0,,250.0,0.0,UGITECH,UGINE,Operating,45.744715,6.427143,PlantFacts,Exact,4296708074,Ugitech SA,,,http://ugitech.fr/,2020-05-15,4295890566.0,Schmolz+Bickenbach AG,,,,,
FRA,FRA0040,France,15.0,,100.0,0.0,AUBERT & DUVAL ALLIAGES,LES ANCIZES,Operating,45.926105,2.842048,PlantFacts,Exact,4297369942,Aubert & Duval Fortech,,,https://www.aubertduval.com/our-locations/,2020-05-13,4295867525.0,Eramet SA,,,,,
FRA,FRA0041,France,7.0,,32.0,0.0,ERASTEEL ,COMMENTRY,Operating,46.287734,2.747261,PlantFacts,Exact,4296824548,Erasteel Commentry Sas,,,https://www.erasteel.com/our-location/,2020-05-13,4296173214.0,Erasteel SAS,,,,,
FRA,FRA0042,France,14.0,,,0.0,APERAM STAINLESS EUROPE,GUEUGNON,Operating,46.6036385,4.064207700000001,PlantFacts,Exact,5000020152,Aperam Stainless France SA,,,https://www.aperam.com/france,2020-05-13,5001428593.0,Aperam SA,,,,,
FRA,FRA0043,France,7.0,,150.0,0.0,ARCELORMITTAL INDUSTEEL FRANCE,LE CREUSOT,Operating,46.80291,4.43255,PlantFacts,Exact,4298448934,Industeel France SA,,,https://industeel.arcelormittal.com/industeel/where-we-are/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0044,France,13.0,,90.0,0.0,APERAM ALLOYS,IMPHY,Operating,46.9320816,3.2556092999999997,PlantFacts,Exact,5000020152,Aperam Stainless France SA,,,https://www.aperam.com/france,2020-05-13,5001428593.0,Aperam SA,,,,,
FRA,FRA0045,France,5.0,,,0.0,AUBERT & DUVAL TECPHY,IMPHY,Operating,46.933587,3.2576959999999997,PlantFacts,Exact,4297369942,Aubert & Duval Fortech,,,https://www.aubertduval.com/our-locations/,2020-05-13,4295867525.0,Eramet SA,,,,,
FRA,FRA0046,France,7.0,,,0.0,ARCELORMITTAL PACKAGING,BASSE-INDRE,Operating,47.203904,-1.679987,PlantFacts,Exact,5000307145,Arcelormittal France SA,,,https://flateurope.arcelormittal.com/ourmills/704/199,2020-04-08,5000030092.0,Arcelormittal SA,,,,,PACKAGING
FRA,FRA0047,France,5.0,,,0.0,APERAM ALLOYS,PONT DE ROIDE,Operating,47.3794756,6.767912400000001,PlantFacts,Exact,5000020152,Aperam Stainless France SA,,,https://www.aperam.com/france,2020-05-13,5001428593.0,Aperam SA,,,,,
FRA,FRA0049,France,16.0,3.0,23150.0,1.0,ARCELORMITTAL ATLANTIQUE ,DUNKERQUE,Operating,51.041738,2.2965430000000002,PlantFacts,Exact,4298163524,Arcelormittal Atlantique et Lorraine SASU,,,https://flateurope.arcelormittal.com/ourmills/704/dunkerque,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
FRA,FRA0052,France,1.0,,,0.0,ERASTEEL ,CHAMPAGNOLE,Operating,46.744921000000005,5.914719,PlantFacts,Exact,5001285810,Erasteel Champagnole,,,https://www.erasteel.com/our-location/,2020-05-13,4296173214.0,Erasteel SAS,,,,,
FRA,FRA0053,France,,,,0.0,,,Operating,49.263372,2.4649520000000003,https://www.rivagroup.com/en/production_sites/acor_creil,Exact,,Acor,,,https://www.rivagroup.com/en/production_sites/acor_creil,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
FRA,FRA0054,France,,,,0.0,,,Operating,43.705725,4.281274,https://www.rivagroup.com/en/production_sites/acor_vauvert,Exact,,Acor,,,https://www.rivagroup.com/en/production_sites/acor_vauvert,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
FRA,FRA0055,France,,,,0.0,,,Operating,45.511561,4.265466,https://www.rivagroup.com/en/production_sites/acor_st_just_st_rambert,Exact,,Acor,,,https://www.rivagroup.com/en/production_sites/acor_st_just_st_rambert,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
FRA,FRA0056,France,,,,0.0,,,Operating,48.786544,6.132465,https://www.ascometal.com/en/ascometal-au-service-de-vos-performances/outil-industriel/custines/,Exact,4297202912,Ascometal SAS,,,https://www.ascometal.com/en/ascometal-au-service-de-vos-performances/outil-industriel/custines/,2020-05-13,4297202912.0,Ascometal SAS,,,,,
FRA,FRA0057,France,,,,0.0,,,Operating,48.959727,1.8242779999999998,https://www.aperam.com/france,Exact,5000020152,Aperam Stainless France SA,,,https://www.aperam.com/france,2020-05-13,5001428593.0,Aperam SA,,,,,
FRA,FRA0058,France,,,,0.0,,,Operating,47.974038,2.778396,https://www.aperam.com/france,Exact,5000020152,Aperam Stainless France SA,,,https://www.aperam.com/france,2020-05-13,5001428593.0,Aperam SA,,,,,
DEU,DEU0002,Germany,1.0,,,0.0,DEUTSCHE EDELSTAHLW. GMBH,HAGEN-WEHRINGHAUSEN,Operating,51.359728999999994,7.4574679999999995,PlantFacts,Exact,4296112461,Deutsche Edelstahlwerke GmbH,,,https://www.dew-stahl.com/en/contact-location/how-to-find-us/?companyuid=690&cHash=af42139e6b09f01c9f7d130fce0f4058,2020-05-13,4295890566.0,Schmolz+Bickenbach AG,,,,,
DEU,DEU0003,Germany,2.0,,,0.0,GIEBEL KALTWALWERK GMBH,ISERLOHN,Operating,51.365116,7.5903220000000005,PlantFacts,Exact,,Giebel Kaltwalzwerk GmbH,,,https://www.knauf-interfer.de/standorte/,2020-05-16,5000715682.0,Knauf Interfer Se,,,,,
DEU,DEU0004,Germany,13.0,2.0,16800.0,1.0,HW. KRUPP MANNESMANN,DUISBURG-HUCKINGEN,Operating,51.369878,6.7166369999999995,PlantFacts,Exact,4296098874,Huettenwerke Krupp Mannesmann GmbH,,,https://www.hkm.de/unternehmen/ueber-uns/,2020-02-19,4295869754.0,Thyssenkrupp AG,,,,,permID of Thyssenkrupp AG 
DEU,DEU0006,Germany,3.0,,,0.0,"HUGO VOGELSANG GMBH & CO, KG",HAGEN,Operating,51.367546000000004,7.552846000000001,PlantFacts,Exact,4298523156,HUGO VOGELSANG GmbH & Co. KG,,,https://www.bilstein-gruppe.de/en/hugo_vogelsang_seite/,2020-05-16,4298468861.0,BILSTEIN GmbH & Co. KG,,,,,
DEU,DEU0007,Germany,4.0,,,0.0,ZAPP PRECISION METALS GMBH,SCHWERTE,Operating,51.425959000000006,7.576828,PlantFacts,Exact,5000459735,Zapp Precision Metals GmbH,,,https://www.zapp.com/us/how-to-get-there/schwerte-ger.html,2020-05-15,4297278062.0,Zapp AG,,,,,
DEU,DEU0008,Germany,3.0,2.0,1030.0,1.0,DK RECYCL.+ ROHEISEN,DUISBURG,Operating,51.424335,6.739744,PlantFacts,Exact,4296646253,Dk Recycling Und Roheisen GmbH,,,https://www.dk-duisburg.de//en/kontakt/kontakt.html,2020-05-15,4295899123.0,Hargreaves Services PLC,,,,,
DEU,DEU0009,Germany,4.0,,100.0,0.0,ELEKTROSTAHLWERK  GRÌÐDITZ GMBH,GRÌÐDITZ,Operating,51.407427,13.44316,PlantFacts,Exact,5056433409,Schmiedewerke Groditz GmbH,,,https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/schmiedewerke-groeditz-gmbh.html,2020-05-13,4296801706.0,Georgsmarienhuette Holding GmbH,,,,,
DEU,DEU0010,Germany,2.0,,,0.0,VULKAN INOX GMBH,HATTINGEN,Operating,51.399471999999996,7.168685000000001,PlantFacts,Exact,,,,,,,,,,,,,
DEU,DEU0011,Germany,3.0,,,0.0,RISSE + WILKE KALTBAND,ISERLOHN-LETMATHE,Operating,51.357585,7.637405,PlantFacts,Exact,4298172447,Risse + Wilke Kaltband GmbH & Co KG,,,https://www.risse-wilke.de/index.php/en,2020-05-14,4298172447.0,Risse + Wilke Kaltband GmbH & Co KG,,,,,
DEU,DEU0012,Germany,6.0,,,0.0,C.D. WÌãLZHOLZ GMBH,HAGEN,Operating,51.392388000000004,7.500756,PlantFacts,Exact,4298168184,CD Waelzholz GmbH,,,https://www.waelzholz.com/en/company/international/germany/hagen.html,2020-05-14,4298168184.0,CD Waelzholz GmbH,,,,,
DEU,DEU0013,Germany,6.0,,,0.0,GUSTAV THEIS KALTWALZWERKE GMBH,HAGEN,Operating,51.38563,7.509172,PlantFacts,Exact,,,,,,,,,,,,,
DEU,DEU0015,Germany,8.0,,,0.0,VACUUMSCHMELZE GMBH,HANAU,Operating,50.130571,8.929149,PlantFacts,Exact,5000683403,Vacuumschmelze GmbH & Co KG,,,https://vacuumschmelze.com/en/contact,2020-05-16,5000683403.0,Vacuumschmelze GmbH & Co KG,,,,,
DEU,DEU0016,Germany,4.0,,,0.0,THYSSENKRUPP HOHENLIMBURG,HAGEN,Operating,51.345,7.591919,PlantFacts,Exact,,Thyssenkrupp Hohenlimburg GmbH,,,https://www.thyssenkrupp-steel.com/en/company/locations/location-overview.html,2020-04-08,4295869754.0,Thyssenkrupp AG,,,,,
DEU,DEU0017,Germany,2.0,,,0.0,WALZWERKE EINSAL,ALTENA,Operating,51.32315,7.645134,PlantFacts,Exact,4296822013,Walzwerke Einsal GmbH,,,https://einsal.com/en/about-us/our-business#-,2020-05-16,4296822013.0,Walzwerke Einsal GmbH,,,,,
DEU,DEU0018,Germany,5.0,,900.0,0.0,ELBE STW FERALPI GMBH,RIESA,Operating,51.3128,13.280385999999998,PlantFacts,Exact,4298429125,ESF Elbe Stahlwerke Feralpi GmbH,,,https://www.feralpi.de/en/contact.html,2020-05-15,4298452820.0,Feralpi Holding SpA,,,,,example
DEU,DEU0019,Germany,2.0,,,0.0,VDM METALS GMBH,ALTENA,Operating,51.308137,7.665967,PlantFacts,Exact,4297363487,VDM Metals GmbH,,,https://www.vdm-metals.com/en/company/about-vdm-metals/locations/,2020-05-13,4297363487.0,VDM Metals GmbH,,,,,
DEU,DEU0020,Germany,14.0,,,0.0,OUTOKUMPU NIROSTA GMBH,KREFELD,Operating,51.301513,6.547949,PlantFacts,Exact,4298173501,Outokumpu Nirosta GmbH,,,https://www.outokumpu.com/locations/krefeld,2020-03-04,4295866315.0,Outokumpu Oyj,,,,,
DEU,DEU0021,Germany,2.0,,,0.0,HUEHOCO,WUPPERTAL,Operating,51.294422999999995,7.253539999999999,PlantFacts,Exact,,Huehoco GmbH,,,https://www.huehoco.com/en/company/huehoco-germany,2020-05-16,5055942173.0,Huehoco Group Holding & GmbH Co KG,,,,,
DEU,DEU0022,Germany,4.0,,,0.0,OUTOKUMPU NIROSTA GMBH,DAHLERBRÌÏCK,Operating,51.261314,7.517507000000001,PlantFacts,Exact,4298173501,Outokumpu Nirosta GmbH,,,https://www.outokumpu.com/locations/dahlerbruck,2020-03-04,4295866315.0,Outokumpu Oyj,,,,,
DEU,DEU0023,Germany,10.0,,,0.0,VDM METALS GMBH,WERDOHL,Operating,51.254638,7.769417,PlantFacts,Exact,4297363487,VDM Metals GmbH,,,https://www.vdm-metals.com/en/company/about-vdm-metals/locations/,2020-05-13,4297363487.0,VDM Metals GmbH,,,,,
DEU,DEU0024,Germany,2.0,,6.0,0.0,FRIEDR. WILHELMS-HUETTE,MUELHEIM/RUHR,Operating,51.433648,6.87511,PlantFacts,Exact,4297033989,Friedrich Wilhelms Huette GmbH,,,https://www.fwh-eisenguss.de/en/contact/how-to-find-us/,2020-05-13,4296801706.0,Georgsmarienhuette Holding GmbH,,,,,
DEU,DEU0025,Germany,5.0,,,0.0,C.D. WÌãLZHOLZ GMBH,PLETTENBERG,Operating,51.231909,7.863574000000001,PlantFacts,Exact,4298168184,CD Waelzholz GmbH,,,https://www.waelzholz.com/en/company/international/germany/plettenberg.html,2020-05-14,4298168184.0,CD Waelzholz GmbH,,,,,
DEU,DEU0026,Germany,4.0,,,0.0,BGH EDELST. LIPPENDORF,LIPPENDORF,Operating,51.17221,12.378116,PlantFacts,Exact,4298167854,BGH Edelstahl Lippendorf GmbH,,,https://www.bgh.de/en/standort-lippendorf.html,2020-05-15,4298167855.0,BGH Edelstahlwerke GmbH,,,,,
