iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
CHN,CHN0225,China,,,,0.0,POSCO Guangdong Steel Co Ltd,,Operating,,,http://www.posco.com/homepage/docs/eng6/jsp/company/family/foreign_02_02.jsp,Approximate,4298346777,POSCO Guangdong Steel Co Ltd,,,http://www.posco.com/homepage/docs/eng6/jsp/company/family/foreign_02_02.jsp,2020-04-08,4295881204.0,POSCO,,,,,
CHN,CHN0226,China,4.0,,500.0,0.0,XINRUI SPECIAL STEEL,"XINRUI, JIANGSU",Operating,23.127722,113.329948,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0229,China,3.0,,,0.0,ZHANGJIAGANG  GANGXING NEW MATERIAL,"ZHANGJIAGANG, JIANGSU",Operating,31.875572,120.556005,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0230,China,12.0,,,0.0,"PANHUA GROUP CO, LTD","ZHANGJIAGANG, JIANGSU",Operating,31.964809999999996,120.46117,PlantFacts,Approximate,,"Zhangjiagang Wanda Steel Sheet Co., Ltd. ",,,https://www.panhuagroup.com/index.php?m=content&c=index&a=lists&catid=11 ; https://www.panhuagroup.com/index.php?m=content&c=index&a=show&catid=17&id=1,2020-04-02,,"Panhua Group Co., Ltd.",,,,,No exact address of the plant available on the company website
CHN,CHN0231,China,6.0,,1800.0,1.0,"JIANGSU FEIDA PLATE CO., LTD","DANYANG, JIANGSU",Operating,32.027194,119.57646899999999,PlantFacts,Approximate,,,,,https://www.bloomberg.com/profile/company/ABCFJZ:CH,,,,,,,,"no idea if this plant is owned by JIANGSU FEIDA PLATE CO., LTD, and if the entry in this database actually refers to this plant, but this plant is the only one in the region"
CHN,CHN0234,China,6.0,,440.0,0.0,"ZHONGYUAN SPECIAL STEEL CO., LTD","JIYUAN-CITY, HENAN",Operating,35.079786999999996,112.466606,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0238,China,1.0,,,0.0,GUANZHOU HOLDING CO LTD,"LIAOCHENG, GUAN COUNTY, SHANGDONG",Operating,36.457029999999996,115.98546,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0243,China,8.0,2.0,4500.0,1.0,ZHANGDIANG I&S WORKS,"ZIBO-CTY, SHANDONG",Operating,36.885304999999995,118.13306999999999,PlantFacts,Approximate,,,,,https://www.bloomberg.com/profile/company/KLANHZ:CH,,,,,,,,"This plant could be the plant of ZHANGDIANG I&S WORKS, but according to Bloomberg it's owned by Shandong Iron & Steel Group Zibo Zhanggang Co Ltd ;  Google Maps says it is owned by Fushan Iron and Steel Works "
CHN,CHN0244,China,4.0,,600.0,0.0,SHANDONG XIWANG I&S,"XIWANG, SHANDONG",Operating,36.928442,117.694748,PlantFacts,Approximate,5037622506,Shandong Xiwang Steel Co Ltd,3.3,,http://en.xiwangsteel.com/template/xwtg/pdf/201202130853192_en.pdf,2020-04-28,5037281780.0,Xiwang Special Steel Company Limited,,,,,No address or exact location provided. There are two possible plants in Zouping Industrial Zone. 
CHN,CHN0245,China,1.0,,,0.0,TAIYUAN GAS & COKE,"TAIYUAN, SHANXI",Operating,37.867682,112.55046499999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0247,China,4.0,,400.0,0.0,HUADU IRON & STEEL,"HUA-DU, GUANGDONG",Operating,23.404165,113.22021799999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0248,China,1.0,,,0.0,XINJIANG GAOYI SMELTING CO LTD,"HOUMA CITY, SHANXI",Operating,35.619105,111.372002,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0249,China,1.0,,,0.0,XINGIANG JUFENG METAL ,"URUMQI, XINJIANG-UYGUR",Operating,43.825592,87.616848,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0250,China,1.0,,,0.0,PINGDINGSHAN COKING PLANT,"PINGDINGSHAN, HENAN",Operating,33.766169,113.19266100000002,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0251,China,2.0,,,0.0,PINGXIANG COKING ,"PINGXIANG-CITY, JIANGXI",Operating,27.622768,113.854556,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0252,China,1.0,,,0.0,POSCO GUANGDONG AUTOMOTIVE STEEL,"SHUNDE-CITY, GUANGDONG",Operating,22.805239999999998,113.29335900000001,PlantFacts,Approximate,5039681744,POSCO Guangdong Automotive Steel Co Ltd,,,http://www.posco.com/homepage/docs/eng6/jsp/company/family/foreign_02_02.jsp,2020-04-08,4295881204.0,POSCO,,,,,
CHN,CHN0253,China,1.0,,,0.0,QIAN'AN NO1 ROLLING,"QIAN'AN, HEBEI",Operating,39.999174,118.701144,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0254,China,6.0,,500.0,0.0,"QILU SPECIAL STEEL CO, LTD","QUFU-CITY, SHANDONG",Operating,35.580996,116.986503,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0255,China,4.0,,,0.0,QINGDAO POHANG STAINL.,"QINGDAO, SHANDONG",Operating,36.067108000000005,120.382609,PlantFacts,Approximate,5000015189,Qingdao Pohang Stainless Steel Co Ltd,,,http://www.posco.com/homepage/docs/eng6/jsp/company/family/foreign_02_02.jsp,2020-04-08,4295881204.0,POSCO,,,,,
CHN,CHN0256,China,2.0,,500.0,0.0,SHAANXI LUEYANG I&S CO,"SHAANXI, SHAANXI",Operating,35.3939908,109.18800470000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0257,China,1.0,,,0.0,NATSTEEL XIAMEN ,"FUZHOU, FUJIAN",Operating,26.074478,119.29648200000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0258,China,3.0,,0.0,0.0,SHAANXI STEEL WORKS,"XI'AN, SHAANXI",Operating,34.341574,108.93977,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0259,China,1.0,,,0.0,SHANDONG LINYI I&S,"LINYI, SHANDONG",Operating,35.104673,118.35641399999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0260,China,8.0,,600.0,0.0,SHANDONG TAISHAN I&S GROUP CO LTD,"LAIWU CITY, SHANDONG",Operating,36.213813,117.676723,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0261,China,1.0,,,0.0,SHANGHAI COKING CO,"SHANGHAI, SHANGHAI",Operating,31.230390399999997,121.4737021,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0262,China,5.0,,200.0,0.0,"Shanghai Shuangli Pipe Industrial Co., Ltd.","SHANGHAI, SHANGHAI",Operating,31.230390399999997,121.4737021,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0263,China,1.0,,,0.0,SHANXI DATUH COAL & COKE,"LULIANG, SHANXI",Operating,37.518314000000004,111.144319,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0264,China,2.0,,,0.0,SHANXI GAOYI STEEL,"XINJIANG, SHANXI",Operating,35.616288,111.224778,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0265,China,5.0,,300.0,0.0,SHENYANG TOYO STEEL,"SHENYANG, LIAONING",Operating,41.805699,123.431472,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0266,China,2.0,,,0.0,Shandong Laigang Yongfeng Steel,"YONGFENG, SHANDONG ",Operating,35.548456,115.886024,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0267,China,1.0,,,0.0,NANJIGUANG STEEL,"SHANGHAI, SHANGHAI",Operating,31.230390399999997,121.4737021,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0268,China,1.0,,50.0,0.0,LUZHONG MET.MIN.CO,"LAIWU, SHANDONG",Operating,36.213813,117.676723,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0269,China,3.0,2.0,860.0,0.0,LENGSHUIJIANG I&S,"LENGSHUIJIANG-CITY, HUNAN",Operating,27.686251000000002,111.43498400000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0270,China,2.0,,,0.0,HUAWEI FLATS CO LTD,"HUAWEI, JIANGSU",Operating,31.972579,118.766077,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0271,China,3.0,,,0.0,JIAHUA COKING & CHEM. CO. LTD,"TANGSHAN, HEBEI",Operating,39.630866999999995,118.18019299999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0272,China,4.0,,,0.0,JIANGSU DAJIANG METAL,"DAJIANG, JIANGSU",Operating,32.315360999999996,118.95471599999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0273,China,2.0,,,0.0,JIANGSU FEIDA C. C. STEEL STRIP,"DANYANG, JIANGSU",Operating,32.010214000000005,119.606439,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0274,China,1.0,,,0.0,JIANGSU TONYI TINPL.,"WUXI, JIANGSU",Operating,31.491169,120.31191000000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0275,China,5.0,,700.0,0.0,JIANGSU VALIN-XIGANG,"WUXI, JIANGSU",Operating,31.491169,120.31191000000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0276,China,1.0,,,0.0,JIANGYIN CHANG FA,"JIANGYIN, JIANGSU",Operating,31.920658000000003,120.28493799999998,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0277,China,1.0,,,0.0,JIANGYIN HONG HUA C.C. ,"JIANGYIN, JIANGSU",Operating,31.920658000000003,120.28493799999998,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0278,China,2.0,,,0.0,JIANGYIN HONGLIAN GALV. STRIP,"JIANGYIN, JIANGSU",Operating,31.920658000000003,120.28493799999998,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0279,China,1.0,,600.0,0.0,JIAXING DONGFANG I&S,"JIAXING, ZHEJIANG",Operating,30.753923999999998,120.75854299999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0280,China,1.0,,,0.0,JILIN TONGGANG,"JILIN, JILIN",Operating,43.152010499999996,126.4371385,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0281,China,2.0,,,0.0,JINHE STAINLESS,"DAFENG CITY, JIANGSU",Operating,33.200333,120.50085,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0282,China,1.0,1.0,1500.0,1.0,JINYOU I&S,", HEBEI",Operating,37.8956594,114.90422079999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0283,China,1.0,,1000.0,0.0,JIUQUAN I&S GROUP CO LTD,"HAMI, XINJIANG",Operating,42.81842,93.51515,PlantFacts,Approximate,5000051244,JiuQuan Iron and Steel Group Co Ltd,,,https://www.jiugang.com/article/business/steel/,2020-04-08,5000051244.0,JiuQuan Iron and Steel Group Co Ltd,,,,,
CHN,CHN0284,China,1.0,,25.0,0.0,KAZUO IRON ORE MINE,"ZHONGSANJIA, LIAONING",Operating,41.4553,120.003606,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0285,China,1.0,,,0.0,KOBELCO ANGANG AUTO STEEL,"ANSHAN, LIAONING",Operating,41.108647,122.99432900000001,PlantFacts,Approximate,5042932401,Kobelco Angang Auto Steel Co Ltd,,,http://en.ansteel.cn/yewubankuai/gangtiechanye/,2020-04-08,5037655487.0,Ansteel Group Corp Ltd,,,,,
CHN,CHN0287,China,1.0,,,0.0,SHIJIAZHUANG COKING PLANT,"SHIJIAZHUANG, HEBEI",Operating,38.042805,114.51489299999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0289,China,1.0,,,0.0,SHOUGANG GUIYANG SPECIAL STEEL CO,"ZHAZUO, GUIZHOU",Operating,26.84892,106.71645600000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0290,China,6.0,,,0.0,SHOUGANG I&S GROUP,"SPECIAL-STEEL, BEIJING",Operating,39.922701700000005,116.1864472,PlantFacts,Approximate,4295863778,Beijing Shougang Co Ltd,,,https://www.shougang.com.cn/en/ehtml/IronSteelIndustry/20170329/832.html ; http://www.sggf.com.cn/lxwmen/,2020-04-29,4296818551.0,"Shougang Group Co., Ltd.",,,,,Not clear which facility this entry refers to. No address or location on the website of an operating facility. The address on website refers to main facility in Beijing which was closed down and (partly?) relocated.
CHN,CHN0291,China,1.0,,,0.0,TIANJIN TIANTIE ZHAER,"TIANJIN-CITY,TIANJIN ",Operating,39.343357399999995,117.3616476,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0292,China,9.0,,,0.0,TIANJIN XINYU COLOR SHEET LTD,"TIANJIN-CITY, TIANJIN",Operating,39.343357399999995,117.3616476,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0293,China,1.0,,,0.0,TIANJIN ZHAWU WIRE,"BEIJING, BEIJING",Operating,39.9041999,116.4073963,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0294,China,1.0,,,0.0,TIANTIE COKING CO,"HEBEI, HEBEI",Operating,37.8956594,114.90422079999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0295,China,2.0,,,0.0,TKAS AUTO STEEL,"DALIAN, LIAONING",Operating,38.914003,121.614682,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0296,China,1.0,,,0.0,TKAS AUTO STEEL,CHONGQING,Operating,29.431586100000004,106.912251,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0297,China,1.0,,,0.0,TONGHUA MINGBANG,"TONGHUA-CITY, JILIN",Operating,41.728401,125.939697,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0298,China,3.0,,,0.0,UNION STEEL CHINA,"JIANGYIN, JIANGSU",Operating,31.920658000000003,120.28493799999998,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0299,China,4.0,,,0.0,VALIN ARCELORMITTAL AUTOMOTIVE ,"LOUDI, HUNAN",Operating,27.700062,111.99349699999999,PlantFacts,Approximate,5000916244,Valin ArcelorMittal Automotive Steel Co Ltd,,,https://corporate.arcelormittal.com/who-we-are/interactive-map#,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
CHN,CHN0300,China,1.0,,,0.0,WALSIN LIHWA ,"BAOJI, SHAANXI",Operating,34.363184000000004,107.237743,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0301,China,1.0,,,0.0,WENFENG COKING GROUP,"FENYANG, SHANXI",Operating,37.261564,111.769893,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0302,China,6.0,,,0.0,WISCO-NIPPON STEEL TINPLATE,"WUHAN, HUBEI",Operating,30.592848999999998,114.305539,PlantFacts,Approximate,4295877313,"WISCO-NIPPON STEEL Tinplate Co., Ltd",,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,
CHN,CHN0303,China,3.0,,800.0,0.0,"Wuhu Xinxing Ductile Iron Pipes Co., Ltd.","WUHU, ANHUI",Operating,31.352859000000002,118.43294099999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0304,China,3.0,,550.0,0.0,WUJIN BANGYI I&S CO,"WUJIN, JIANGSU",Operating,31.701187,119.94243700000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0305,China,5.0,,,0.0,WUXI CHANGJIANG SHEET METAL,"WUXI, JIANGSU",Operating,31.491169,120.31191000000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0306,China,1.0,,,0.0,XI'AN STEEL STRIP MILL,"XI'AN, SHAANXI",Operating,34.341574,108.93977,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0307,China,3.0,,,0.0,XINDAZHONG SHEET,"WUXI, JIANGSU",Operating,31.491169,120.31191000000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0308,China,4.0,,,0.0,TIANJIN NEWNORTH ROLLING,"TIANJIN-CITY,TIANJIN ",Operating,39.343357399999995,117.3616476,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0309,China,9.0,1.0,1000.0,0.0,XINING SPECIAL STEEL CO,"XINING, QUINGHAI",Operating,36.617134,101.778223,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0310,China,1.0,,,0.0,TIANJIN Nå¡2 COAL GAS PLANT,"TIANJIN-CITY,TIANJIN ",Operating,39.343357399999995,117.3616476,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0311,China,1.0,,,0.0,TIANJIN METALLURGICAL I&S,"TIANJIN-DAGANG, TIANJIN",Operating,38.8415689,117.47103519999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0312,China,3.0,,,0.0,SHUNDE POSCO COATED  STEEL,"SHUNDE-CITY, GUANGDONG",Operating,22.805239999999998,113.29335900000001,PlantFacts,Approximate,,,,,http://www.posco.com/homepage/docs/eng6/jsp/company/family/foreign_02_03.jsp,,,,,,,,
CHN,CHN0313,China,5.0,,,0.0,SUTOR TECHNOLOGY,"CHANGSHU, JIANGSU",Operating,31.654375,120.752481,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0314,China,2.0,,,0.0,SUZHOU HESHENG SPECIAL MATERIAL,"SUZHOU-CITY, JIANGSU",Operating,31.298973999999998,120.58528899999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0315,China,2.0,,,0.0,SUZHOU HESHENG SPECIAL MATERIAL,"HEFEI, ANHUI",Operating,31.820590999999997,117.22721899999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0316,China,8.0,1.0,1130.0,1.0,SUZHOU I&S GROUP CO,"SUZHOU-CITY, JIANGSU",Operating,31.298973999999998,120.58528899999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0317,China,1.0,,,0.0,TAIZHOU DAMING STAINL. ,"TAIZHOU, JIANGSU",Operating,32.455535999999995,119.922933,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0318,China,2.0,,,0.0,TANGSHAN BAINITE,"TANGSHAN, HEBEI",Operating,39.630866999999995,118.18019299999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0319,China,1.0,,,0.0,TANGSHAN BINFEN,"TANGSHAN, HEBEI",Operating,39.630866999999995,118.18019299999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0320,China,1.0,,,0.0,TANGSHAN BOHAI I&S,"TANGSHAN, HEBEI",Operating,39.630866999999995,118.18019299999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0321,China,1.0,,,0.0,TANGSHAN XINYU I&S,"TANGSHAN, HEBEI",Operating,39.630866999999995,118.18019299999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0322,China,2.0,,600.0,0.0,TIAN ZHOUYE I&S,"TIANJIN, TIANJIN",Operating,39.343357399999995,117.3616476,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0323,China,8.0,,,0.0,TIANCHENG STAINL. STEEL (TCSS),"TIANJIN-CITY,TIANJIN ",Operating,39.343357399999995,117.3616476,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0324,China,5.0,,,0.0,TIANCHENG STAINLESS STEEL PRODUTS,"GUANGHAN, SICHUAN",Operating,30.977119000000002,104.28242900000001,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0325,China,4.0,,1850.0,1.0,TIANFENG I&S CO,"JINGHAI COUNTY, TIANJIN",Operating,38.947511999999996,116.97413,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0326,China,7.0,,,0.0,Tianjin Ansteel Tiantie Cold Rolled Sheet,"BINHAI, TIANJIN",Operating,39.003659999999996,117.71049599999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0327,China,4.0,,300.0,0.0,TIANJIN JIANKUN I&S,"TIANJIN, TIANJIN",Operating,39.343357399999995,117.3616476,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0328,China,4.0,,400.0,0.0,"TIANJIN JUDA STEEL IND. CO, LTD","TIANJIN, TIANJIN",Operating,39.343357399999995,117.3616476,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0329,China,1.0,,,0.0,TIANJIN MGZY I&S,HEBEI,Operating,37.8956594,114.90422079999999,PlantFacts,Approximate,,,,,,,,,,,,,
CHN,CHN0330,China,,,,0.0,HBIS Group Hengstrip CompanyÊ,,Operating,,,http://www.hbisco.com/site/en/steelbusiness/index.html,Approximate,,HBIS Group Hengstrip Company,,,http://www.hbisco.com/site/en/steelbusiness/index.html,2020-04-08,5000022648.0,HBIS Group,,,,,
COL,COL0008,Colombia,2.0,,280.0,0.0,SIDERURGICA NATIONAL SA,"SOGAMOSO, BOYACA",Operating,5.748106,-72.911435,PlantFacts,Approximate,,,,,,,,,,,,,
COL,COL0010,Colombia,2.0,,,0.0,SID. DEL PACIFICO SA ,CALI,Operating,3.4516467000000004,-76.53198540000001,PlantFacts,Approximate,,,,,,,,,,,,,
CRI,CRI0001,Costa Rica,1.0,,,0.0,METALCO,COSTA RICA,Operating,9.9280694,-84.09072459999999,PlantFacts,Approximate,,,,,,,,,,,,,
CRI,CRI0002,Costa Rica,1.0,,,0.0,GALVATICA,COSTA RICA,Operating,9.748917,-83.753428,PlantFacts,Approximate,,,,,,,,,,,,,
CRI,CRI0003,Costa Rica,1.0,,,0.0,ARCELORMITTAL GUAPILES,GUAPILES,Operating,10.2136788,-83.78908940000001,PlantFacts,Approximate,,,,,,,,,,,,,
CIV,CIV0001,Côte d'Ivoire,1.0,,,0.0,TOLES IVOIRE SA,"ABIDJAN, COTE D IVOIRE",Operating,5.3599517,-4.008256299999999,PlantFacts,Approximate,,,,,,,,,,,,,
CZE,CZE0014,Czech Republic,6.0,,,0.0,WAYMAN-GORDON S.R.O.,KLADNO,Operating,50.141698600000005,14.1067465,PlantFacts,Approximate,,,,,,,,,,,,,
DOM,DOM0002,Dominican Republic,2.0,,,0.0,GERDAU METALDOM,SANTO DOMINGO,Operating,18.4860575,-69.9312117,PlantFacts,Approximate,,,,,,,,,,,,,
ECU,ECU0001,Ecuador,1.0,,,0.0,ACERIA DEL ECUADOR,"ALOAG, SANTO DOMINGO",Operating,-0.2073036,-79.18157240000001,PlantFacts,Approximate,,,,,,,,,,,,,
EGY,EGY0003,Egypt,3.0,,450.0,0.0,TAYBAH STEEL,"AL MANSOURA, DAKAHLIA",Operating,31.041532,31.377861,PlantFacts,Approximate,,,,,,,,,,,,,
EGY,EGY0015,Egypt,2.0,,,0.0,HELWAN COKE,HELWAN,Operating,29.7748103,31.311333500000003,PlantFacts,Approximate,,,,,,,,,,,,,
EGY,EGY0017,Egypt,1.0,,,0.0,THE EGYPTIAN FOUND.,KALIOBIA,Operating,30.3292368,31.2168466,PlantFacts,Approximate,,,,,,,,,,,,,
EGY,EGY0018,Egypt,7.0,,150.0,0.0,ABU ZAABAL,"HELIOPOLIS W., CAIRO",Operating,30.0909837,31.322709000000003,PlantFacts,Approximate,,,,,,,,,,,,,
EGY,EGY0019,Egypt,3.0,,90.0,0.0,EGYPTIAN COPPER WORKS,ALEXANDRIA,Operating,31.2000924,29.9187387,PlantFacts,Approximate,,,,,,,,,,,,,
EGY,EGY0020,Egypt,1.0,,,0.0,MISR NAT. STEEL CO,"ATAQA, SUEZ",Operating,29.943073,32.463038,PlantFacts,Approximate,,,,,,,,,,,,,
EGY,EGY0021,Egypt,2.0,,,0.0,AL EZZ STEEL REBARS,10th RAMADAN CITY,Operating,30.2472233,31.7385993,PlantFacts,Approximate,,,,,,,,,,,,,
ERI,ERI0001,Eritrea,1.0,,,0.0,OROTA I+ST PLANT,"ASMARA, ERITREA",Operating,15.3228767,38.925051700000004,PlantFacts,Approximate,,,,,,,,,,,,,
ETH,ETH0001,Ethiopia,1.0,,,0.0,ZUQUALA STEEL ROLLING MILL,DEBRE ZEIT,Operating,8.7765407,38.927904299999994,PlantFacts,Approximate,,,,,,,,,,,,,
ETH,ETH0002,Ethiopia,4.0,,300.0,0.0,METAL & ENGINEERING CORP.,ADDIS ABABA,Operating,8.9806034,38.757760499999996,PlantFacts,Approximate,,,,,,,,,,,,,
FRA,FRA0037,France,5.0,,,0.0,APERAM ALLOYS,FIRMINY,Operating,45.3971967,4.285653,PlantFacts,Approximate,,,,,,,,,,,,,storage
GTM,GTM0003,Guatemala,5.0,,350.0,0.0,SID. DE GUATEMALA SA,ESCUINTLA,Operating,14.2335641,-90.8185249,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0001,India,1.0,1.0,110.0,0.0,MID-WEST IRON & STEEL,"SRIKAKULAM, ANDHRA",Operating,18.303555,83.896408,PlantFacts,Approximate,,,,,,,,,,,,,Plant owned by Concast / Dakuni Steels Ltd (http://www.concastispat.com/page_steel.html)
IND,IND0013,India,1.0,,,0.0,DURGAPUR PROJECTS LTD,"DUGAPUR, WEST BENGAL",Operating,23.510915,87.310521,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0021,India,2.0,,0.0,0.0,G.K. STEEL & ALLIED,MADRAS,Operating,13.108702,80.155322,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0035,India,2.0,1.0,180.0,0.0,SATHAVAHANA ISPAT,"SIRIGUPPA, KARNATAKA",Operating,15.225248,76.764042,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0066,India,5.0,,,0.0,RATHI STEEL & POWER LTD,"SAMBALPUR, ODISHA",Operating,21.475166,83.965938,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0067,India,4.0,,150.0,0.0,REMI METALS GUJARAT,"JHAGADIA, GUJARAT",Operating,21.697198999999998,73.154536,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0083,India,2.0,,150.0,0.0,ISHAR ALLOY STEELS LTD,"INDORE, MADHYA PRADESH",Operating,22.719231,75.85757,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0105,India,1.0,,150.0,0.0,BIHAR SPONGE IRON,"CHANDIL, JHARKHAND",Operating,22.977603,86.11404,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0117,India,2.0,,50.0,0.0,STAR STEEL PVT.LTD,VADODARA,Operating,22.312855300000003,73.23250329999999,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0119,India,3.0,,50.0,0.0,KAP STEEL LTD,KAP BANGALORE,Operating,12.996615,77.70884000000001,PlantFacts,Approximate,,,,,,,,,,,,,couldn't be found & located exactly
IND,IND0120,India,2.0,1.0,400.0,0.0,RKKR STEELS,"NELLORE, ANDHRA PRADESH",Operating,14.137785000000001,79.98995500000001,PlantFacts,Approximate,,,,,,,,,,,,,might be the other SBQ STEELS (RKKR STEELS) plant
IND,IND0121,India,7.0,,136.0,0.0,JSW-BELLARY STEEL & ALLOYS,"BELLARY, KARNATAKA",Operating,15.193604999999998,76.66379599999999,PlantFacts,Approximate,,,,,,,,,,,,,part of the big JSW plant
IND,IND0122,India,3.0,,200.0,0.0,MALHOTRA STEELS.LTD,"KHOPOLI, MAHARASHTRA",Operating,18.7982,73.343734,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0123,India,1.0,,,0.0,KONARK MET COKE (KMCL),"DUBURI, ODISHA",Operating,20.998641,86.019102,PlantFacts,Approximate,,,,,https://economictimes.indiatimes.com/markets/stocks/news/orissa-govt-considering-to-pump-in-rs-95-crore-as-equity-in-ninl/articleshow/5535971.cms?from=mdr,,,,,,,,Seems to belong to NEELACHAL ISPAT NIGAM LTD (NINL) and is part of their plant
